"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
0,0,0.08,0,0,0,0,0,0.16,-0.13,0,0,0,0,0,-0.17,0,0,0,0,0.06,0,0,0,"Neutro"
0,0,0,0,0,-0.91,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0.04,-0.15,0,0,0,0,0.08,0,0,0,0,0,0,-0.33,0,0,0,0,0.49,0,0,0,"Neutro"
0,0,0.1,-0.04,0,-0.99,0,0,0.16,-0.08,0,0,0.67,0,0.04,0,0,0,0,0,0.2,-0.07,0,-0.93,"Neutro"
0,0,0.09,-0.04,0,-0.9,0,0,0.18,0,0,0,0,0,0.25,-0.16,0,0,0,0,0.3,-0.05,0,-0.96,"Alegria"
0.99,0,0.11,-0.03,0,0,0,0,0.8,0,0,0,0,0,0.04,-0.41,0,0,0.98,0.37,0.38,0,0,0,"Alegria"
0.77,0,0.05,-0.04,0,-0.99,0.81,0,0.14,0,0,0,0.8,0,0.04,-0.09,0,0,0.73,0,0.32,0,-0.57,0,"Medo"
0.95,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,"Medo"
0,0,0.03,-0.07,0,-1.83,0,0,0.07,-0.16,0,-0.91,0.94,0,0.05,0,0,-0.97,0,0,0.05,-0.08,0,-0.81,"Tristeza"
0,0,0,0,0,-1.62,0,0,0.08,0,0,0,0.92,0.64,0,0,0,0,0,0,0,0,-0.55,-0.88,"Desgosto"
0,0,0,0,-0.6,-0.91,0,0,0.16,0,0,0,0.9,0.65,0,-0.1,0,0,0,0,0.23,0,-0.54,0,"Neutro"
0,0,0,-0.31,0,-0.92,0,0,0.45,-0.03,0,0,0,0,0,-0.3,0,0,0,0,0.26,-0.29,0,-0.93,"Surpresa"
0.82,0,0.03,-0.03,0,-1.89,0,0,0.68,0,0,0,0.85,0,0.08,-0.3,0,0,0.75,0,0.41,0,0,-1.69,"Neutro"
0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surpresa"
0.93,0,0.13,0,0,-1.79,0.85,0,0.21,0,0,0,0.78,0.61,0,-0.24,0,0,0.97,0,0.59,-0.08,0,-1.57,"Tristeza"
2.43,0.56,0,-0.06,0,0,0.8,0,0.28,0,-0.58,-1.4,0,0,0,-0.32,0,0,3.57,0,0.13,0,0,0,"Medo"
0,0,0.05,-0.22,0,0,0,0,0.23,-0.05,0,0,0,0,0,-0.24,0,0,0,0,0.23,0,0,0,"Desgosto"
0,0.63,0.09,-0.08,0,0,0,0,0.12,0,0,-0.88,0,0,0.07,-0.06,0,0,0.78,0,0.19,-0.26,0,0,"Desgosto"
0,0,0.13,-0.06,0,0,0,0,0.42,0,0,0,0,0,0,-0.25,0,0,0,0,0.58,0,0,0,"Alegria"
0,0.57,0.04,-0.09,0,-0.91,0.67,0,0,-0.07,0,0,0,0.65,0,-0.15,-0.34,0,0,0.49,0,-0.04,0,0,"Neutro"
0,0,0,-0.03,0,0,0,0,0.2,0,0,0,0,0,0,-0.11,0,0,0,0,0.3,0,0,0,"Neutro"
0,0,0,-0.04,0,0,0,0,0.17,0,0,0,0,0,0.06,-0.08,0,0,0,0,0.22,-0.04,0,0,"Neutro"
0,0,0,-0.04,-0.64,0,0,0,0,-0.01,0,0,0,0.56,0.03,0,0,0,0,0,0,-0.04,0,-0.83,"Neutro"
0,0,0,-0.02,0,0,0,0,0.11,0,0,0,0,0,0,-0.07,0,0,0,0,0.2,0,0,0,"Neutro"
0.91,0,0.08,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.79,0,0.2,0,0,0,"Neutro"
0,0,0,-0.09,0,-1.82,0,0,0.38,0,0,0,0,0.65,0,-0.3,0,-0.73,0,0,0.38,0,0,-0.99,"Surpresa"
1.67,0,0,0,-0.61,0,0.85,0,0,0,0,-0.71,0.98,0,0,0,0,0,0.97,0.57,0,0,0,-0.98,"Tristeza"
0,0,0.14,0,0,0,0,0,0.27,-0.05,0,0,0,0,0,-0.33,0,0,0,0,0.44,0,0,0,"Neutro"
1.8,0,0,-0.08,0,-0.77,0,0,0.52,0,0,-0.93,0,0,0.06,-0.11,0,-1.6,0,0.58,0.39,0,0,-1.66,"Neutro"
0,0,0.34,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,"Alegria"
0,0,0.07,0,0,-0.89,0,0,0.49,-0.05,0,0,0.94,0,0.03,-0.12,0,0,0,0,0.61,0,0,0,"Neutro"
0,0,0.26,-0.18,0,0,0,0,0.87,-0.11,0,0,0,0.62,0.12,-0.28,0,0,0,0,0.52,-0.12,-0.63,0,"Neutro"
0,0.59,0.04,0,0,0,0,0.65,0.24,0,0,0,0,0,0.01,-0.27,0,0,0,0,0.41,0,0,0,"Neutro"
0,0,0,-0.04,-1.2,-0.91,0,0,0.18,0,0,0,1.89,0.65,0,-0.09,0,0,0,0,0,-0.17,-0.54,-0.95,"Surpresa"
0,0,0.06,-0.18,0,-0.84,0,0,0.36,0,0,0,0,0.62,0,-0.07,0,-0.88,0,0,0.45,0,-0.64,-0.79,"Alegria"
0,0,0.04,-0.22,-0.52,0,0,0,0.34,0,0,0,0.78,0,0,-0.22,0,0,0,0,0.26,-0.16,0,-0.98,"Neutro"
2.5,0,0.09,0,0,-1.76,0,0,0.41,-0.05,0,-1.64,0,0.66,0,-0.39,0,-0.82,1.45,0,0.66,0,0,-1.82,"Neutro"
0,0,0.04,-0.16,0,-0.92,0,0,0.51,0,0,0,0,0,0,-0.41,0,0,0.88,0,0.47,-0.05,0,-0.93,"Neutro"
0,0,0.03,0,0,0,0,0,0.25,0,0,0,0,0,0,-0.1,0,-0.71,0,0,0.19,0,0,-0.72,"Neutro"
0.72,0,0.12,-0.07,-0.62,0,0,0,0.3,0,-0.51,0,0.82,0,0.05,-0.13,0,0,0,0.65,0.35,0,0,-0.78,"Surpresa"
0,0,0.18,0,0,0,0,0,0.33,-0.02,0,0,0,0,0.08,-0.16,0,0,0.97,0,0.17,0,0,0,"Tristeza"
0.91,0,0,-0.03,0,0,0,0,0.33,0,0,0,0,0,0,-0.06,0,0,0.79,0,0.11,0,0,0,"Alegria"
0,0.66,0,-0.17,0,0,0,0,0.19,0,0,-0.82,0,0,0,-0.26,0,0,0.95,0,0.21,-0.07,0,0,"Neutro"
0,0,0.09,-0.09,0,0,0,0,0,-0.16,0,0,0,0,0.04,0,0,0,0,0,0,-0.16,0,0,"Tristeza"
1.66,0.56,0.04,0,0,-1.68,0.77,0,0.18,0,0,-1.54,0.91,0.52,0,0,0,0,2.55,0,0.21,0,0,-1.93,"Neutro"
0.88,0.49,0.08,-0.06,-0.34,0,0.67,0,0.19,-0.19,0,-0.96,0.73,0,0.26,-0.26,0,0,0.77,0,0.46,-0.08,-0.58,-0.92,"Surpresa"
1.45,0,0.03,-0.22,0,-0.89,0.77,0,0.5,0,0,0,0.89,0,0,-0.37,0,-0.92,1.82,0,0.35,0,0,-1.51,"Surpresa"
0.72,0,0.07,0,0,-0.74,0,0,0.13,0,-0.51,0,0,0.64,0.05,-0.06,0,0,0,0.65,0.25,0,0,-0.75,"Neutro"
0,0,0,-0.2,0,0,0.89,0,0.34,0,0,0,0,0,0,-0.39,0,0,0,0,0.22,-0.05,0,0,"Alegria"
0,0,0.08,-0.03,-0.6,0,0,0,0.23,0,0,0,0,0.56,0,-0.07,0,0,0,0,0.23,-0.05,0,-0.85,"Desgosto"
0,0,0.08,-0.14,0,0,0,0,0,0,0,0,0,0,0,-0.17,0,0,0,0,0.2,-0.09,0,0,"Tristeza"
0.96,1.08,0,0,0,-0.89,0,0.42,0,0,-1.11,0,0.94,0,0,-0.32,0,0,1.76,0.37,0,0,0,0,"Neutro"
0.8,0,0.21,0,0,-1.71,0,0,0.62,0,-0.58,0,1.83,0,0.01,-0.3,0,0,0.95,0,0.63,0,-0.55,-0.99,"Desgosto"
1.86,0,0,-0.17,0,0,0.72,0,0.54,0,-0.55,0,0,0,0.02,-0.23,0,0,0.77,0.65,0.6,0,0,0,"Neutro"
0,0,0.1,-0.07,0,-0.89,0,0,0.68,-0.17,0,0,0,0,0,-0.49,0,0,0,0.35,0.37,0,0,-0.74,"Neutro"
1.79,0,0.12,0,0,-0.88,0.85,0,0.17,-0.12,-0.55,0,0,0,0.13,0,-0.6,0,0.97,0.65,0,-0.13,0,0,"Neutro"
0,0,0.04,0,-0.65,0,0,0.34,0.12,0,0,0,0,0.52,0,-0.39,0,0,0,0,0.32,0,-0.53,0,"Neutro"
0.84,0,0,-0.06,0,-0.91,0,0,0.42,0,0,0,0,1.3,0.01,0,0,-0.91,0,0,0.1,0,-0.64,0,"Tristeza"
0,0,0,-0.06,0,0,0.75,0,0.07,0,0,0,0,0,0,-0.1,0,0,0.78,0,0,0,0,0,"Surpresa"
0,0.58,0.14,-0.07,0,0,0,0,0.56,-0.02,-0.62,0,0,0,0,-0.17,0,0,0,0.6,0.44,0,0,0,"Neutro"
0,0,0,0,-1.24,0,0,0,0,-0.05,0,0,0,1.12,0,0,0,0,0,0,0.05,0,0,-1.68,"Neutro"
1.88,0,0,0,0,0,0.85,0,0,0,0,-0.73,0,0,0,0,0,0,1.75,0,0,0,0,0,"Neutro"
2.52,0,0.02,-0.25,0,0,0.88,0,0.59,0,-0.51,-0.84,0,0,0.01,-0.41,0,0,0.82,0.65,0.46,-0.14,0,0,"Desgosto"
1.93,0.56,0.03,-0.15,0,0,0.8,0,0.37,0,0,-2.34,0.71,0,0.07,-0.14,0,0,2.53,0,0.2,-0.26,0,-0.76,"Tristeza"
0,0,0,0,0,-0.92,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,-0.9,"Alegria"
0,0,0.16,0,0,-1.52,0,0,0.09,0,0,0,1.41,0,0.05,0,0,0,0,0,0.12,0,-0.54,-0.84,"Tristeza"
0.78,0,0.31,0,0,0,0,0,0.23,-0.09,0,0,0,0,0,-0.27,0,0,0,0,0.61,0,0,0,"Desgosto"
0.72,0,0,0,0,-0.89,0,0,0,0,-0.51,0,1.67,0,0,0,0,-0.75,0,0.65,0,0,0,-1.67,"Surpresa"
0,0,0,-0.04,0,0,0,0,0,-0.01,0,0,0,0,0,-0.16,0,0,0,0,0.18,-0.19,0,0,"Desgosto"
0,0,0.17,0,0,-1.66,0,0.35,0.35,0,0,-0.99,0,0,0,-0.32,-0.39,-0.83,0,0.38,0.07,-0.11,0,-0.78,"Alegria"
0,0.61,0,-0.15,-1.01,0,0,0,0,-0.2,-0.53,0,0.96,0,0.1,-0.29,0,0,0.93,0,0,-0.21,-1.03,0,"Neutro"
0,0,0,0,0,0,0,0,0.17,-0.04,0,0,0,0,0,-0.17,0,0,0,0,0.28,-0.19,0,0,"Desgosto"
0.99,0,0,-0.12,0,-0.98,0.95,0,0,-0.01,0,0,0.91,0,0,-0.08,0,0,0,0,0,-0.22,0,-0.99,"Surpresa"
0.85,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,0,0,0,0.54,0,0,0,0,"Neutro"
0,0.56,0.26,-0.05,0,0,0,0.35,0,0,-0.55,0,0,0,0,-0.31,0,0,0,0.66,0.32,-0.05,0,0,"Desgosto"
0,0,0,-0.06,0,0,0,0,0.07,0,0,0,0,0,0,-0.1,0,-0.71,0,0,0,0,0,-0.72,"Medo"
0.93,0,0.18,-0.14,0,-0.77,0.85,0,0.58,0,0,0,0,0,0.02,-0.06,-0.45,0,0.97,0,0.3,-0.05,0,-0.86,"Surpresa"
0,0,0.12,0,0,-1.51,0,0,0.47,0,0,0,0,0.64,0,-0.11,-0.45,0,0,0,0.18,-0.05,0,-0.75,"Neutro"
0.78,0,0.33,0,0,-0.99,0.98,0,0.5,0,0,0,0.8,0,0,-0.28,0,0,1.7,0.35,0.15,0,0,-0.67,"Neutro"
0,0,0.06,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,"Neutro"
0,0,0.1,-0.05,0,0,0,0,0.52,-0.11,0,0,0,0,0.11,-0.22,0,0,0,0,0.39,-0.11,0,0,"Tristeza"
0.93,0,0.24,-0.03,-0.57,0,1.56,0.41,0.13,-0.3,0,0,0.74,0,0.18,-0.36,0,0,2.82,0.45,0.09,-0.37,0,-0.78,"Alegria"
0,0,0.35,-0.1,-0.64,0,0,0,0.3,-0.09,0,0,0.95,0.56,0.05,-0.06,0,0,0,0,0.15,-0.16,0,-1.79,"Neutro"
0,0.66,0.27,-0.06,0,-0.91,0,0,0.3,0,-0.61,0,0,0.65,0,-0.1,0,0,0.69,0,0.15,0,0,0,"Tristeza"
1.8,0,0.02,-0.24,-0.63,-1.74,1.84,0,0.2,-0.17,0,0,1.72,0,0.03,-0.1,0,-0.8,0.97,0,0.32,-0.08,0,-1.8,"Neutro"
0.99,0,0,-0.02,0,-0.91,0.95,0,0.18,0,0,0,0,0.65,0.06,-0.1,0,0,0,0,0.29,-0.04,0,0,"Neutro"
0.73,0,0.14,-0.07,0,0,0.77,0,0.14,-0.09,0,0,0,0,0,-0.21,0,0,0.84,0,0.24,0,0,0,"Tristeza"
0,0,0.04,-0.17,-0.45,0,0,0.39,0.34,-0.14,0,0,0,0.66,0.03,-0.34,0,0,0,0,0.17,-0.31,-0.66,0,"Surpresa"
0,0,0,0,0,0,0,0.34,0.51,0,0,0,0,0,0,-0.6,0,-0.97,0,0.38,0.79,0,0,-0.91,"Neutro"
0,0,0,-0.03,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.97,0,0.09,0,0,0,"Neutro"
0,0,0.11,-0.22,0,0,0,0,0.07,-0.08,0,0,0,0,0,-0.19,-0.6,0,0,0,0,-0.13,0,0,"Neutro"
0,0,0.03,-0.14,0,-0.74,0,0,0.3,0,0,0,0,0.64,0.02,-0.05,0,0,0,0,0.33,0,0,-0.75,"Neutro"
0.95,0,0,0,0,0,0,0,0,-0.13,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.88,0,0.12,0,0,0,"Neutro"
0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.03,0,0,0,0,0,0.07,0,0,0,"Neutro"
0.78,0,0.09,-0.14,0,0,0,0,0.07,0,0,-0.8,0,0,0.02,-0.06,0,0,0.95,0,0.16,0,0,0,"Neutro"
0.79,0,0.03,-0.11,0,-0.7,0.87,0,0.12,-0.03,0,0,1.67,0,0.02,-0.15,0,0,0,0,0.31,0,0,-1.63,"Neutro"
0,0,0.34,-0.13,0,0,0,0.35,0.4,0,0,0,0,0,0,-0.37,0,0,0,0,0.84,0,0,0,"Tristeza"
0,0,0,-0.24,0,-0.92,0,0,0.26,0,0,0,0.86,0,0.02,-0.09,0,0,0,0,0.11,0,0,-0.9,"Neutro"
0,0,0,-0.23,0,0,0,0,0.33,0,0,0,0,0,0,-0.3,0,0,0,0.39,0,0,0,0,"Neutro"
0.88,0.43,0,-0.05,0,-0.78,0,0.66,0.12,0,0,-0.96,0.73,0,0,-0.41,0,0,0.77,0,0.34,0,0,-0.95,"Neutro"
0.96,0,0.08,-0.06,0,0,0,0,0.42,-0.06,0,-0.7,0.73,0,0,-0.15,0,0,0,0.52,0.3,0,0,-0.92,"Alegria"
0,0,0.13,-0.2,0,0,0,0,0.6,0,0,0,0,0,0.01,-0.36,0,0,0.77,0,0.57,0,0,0,"Neutro"
0,0,0.05,0,0,0,0,0,0.23,0,0,0,0,0,0.02,-0.13,0,0,0,0,0.14,0,0,0,"Neutro"
0.94,0.58,0.06,-0.11,0,0,0,0,0.37,-0.01,-1.2,0,0,0,0.02,-0.36,0,0,0,1.14,0.47,0,0,0,"Neutro"
0.91,0,0.17,-0.02,0,0,0,0,0.11,-0.05,0,-0.84,0,0,0,0,0,0,0.82,0,0.38,0,0,0,"Tristeza"
0,0.57,0.03,0,0,0,0,0,0.42,0,0,-0.8,0,0,0,-0.22,0,0,0.8,0,0.47,0,0,0,"Neutro"
0.92,0,0.06,-0.21,-0.53,-0.8,0,0,0.44,0,0,0,0.86,0.53,0,-0.62,0,0,0,0.35,0.17,-0.15,-0.64,-0.75,"Neutro"
0.79,0,0,-0.14,0,0,0.87,0,0.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,"Neutro"
0,0,0.23,0,-0.51,-0.91,0,0,0.24,0,0,0,0.98,0,0,-0.29,0,-0.73,0,0,0.33,0,0,-1.86,"Neutro"
0.86,0,0.08,0,0,-0.91,0,0,0,0,-0.55,0,0,0.65,0,0,0,0,0,0.65,0.2,0,0,0,"Tristeza"
0.89,0.56,0,-0.05,0,-0.99,0,0,0.26,0,0,-0.7,0,0,0,-0.1,0,-0.8,0.88,0,0.1,0,0,0,"Neutro"
0,0,0.31,-0.11,0,0,0,0.35,0.81,0,0,0,0,0,0,-0.64,0,0,0,0,1.03,-0.1,0,0,"Alegria"
0.84,0.65,0.33,-0.17,0,0,0.83,0,0.84,0,-0.59,0,0,0.63,0,-0.39,0,0,1.66,0,0.66,0,-0.64,0,"Neutro"
0,0,0.1,-0.14,0,0,0,0,0.42,0,0,0,0,0.63,0,-0.18,0,0,0,0,0.19,0,-0.64,0,"Neutro"
0,0,0.04,0,0,-1.65,0,0,0.14,0,0,0,0,0.59,0.28,-0.1,0,0,0,0,0.07,0,-0.61,0,"Alegria"
0,0,0,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,-0.2,0,0,"Medo"
1.73,0,0.09,0,0,0,1.85,0,0.11,0,0,0,0,0,0,-0.09,0,0,1.85,0,0,0,0,0,"Tristeza"
0,0,0.05,0,0,-0.75,0,0,0.57,0,0,0,0,0,0,-0.18,-0.43,0,0,0,0.35,0,0,0,"Tristeza"
0,0,0.03,-0.06,0,0,0,0,0.53,-0.05,0,0,0,0,0,-0.2,0,0,0,0,0.47,0,0,0,"Tristeza"
0.93,0,0.2,0,0,0,0,0,0.28,-0.06,0,-0.88,0,0,0.05,-0.12,0,0,0.68,0,0.5,0,0,0,"Neutro"
0,1.14,0,-0.14,0,0,0,0.6,0.31,0,0,-0.71,0,0.63,0,-0.34,0,0,0,1.01,0.23,0,-0.64,0,"Neutro"
0,0,0,-0.15,0,-0.99,0,0.35,0.35,0,0,0,0.8,0.66,0,-0.41,0,0,0,0.37,0.16,0,-0.66,-0.67,"Neutro"
0.84,0,0.31,0,0,0,0,0,0.27,-0.05,-0.6,0,0,0,0,-0.08,0,0,0.85,0,0.23,0,0,0,"Tristeza"
