"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","desgosto"
16.316859,0,0,6.544595,0,0,0,0,0,22.861453,0,0,0,0,0,22.861453,0,0,16.316859,0,6.544595,0,0,0,TRUE
0,0,0,31.897353,0,0,0,0,20.931569,10.965784,0,0,0,0,0,31.897353,0,0,0,0,20.931569,10.965784,0,0,FALSE
9.529622,0,0,23.618903,0,7.643856,9.529622,0,20.346606,10.916154,0,0,7.643856,0,0,33.148526,0,0,9.529622,10.965784,12.653119,0,0,7.643856,FALSE
0,8.380822,0,0,0,0,0,0,0,0,0,8.380822,0,0,0,8.380822,0,0,8.380822,0,0,0,0,0,FALSE
9.380822,0,9.380822,0,28.897353,6.158429,0,10.965784,0,42.851641,0,0,24.089998,0,9.380822,20.346606,0,0,0,0,9.380822,20.346606,0,24.089998,TRUE
0,0,0,26.460392,0,16.048926,0,0,17.816535,24.692782,0,0,16.048926,0,6.380822,20.07957,0,0,0,0,26.460392,0,0,10.965784,FALSE
11.989054,0,10.965784,37.885857,0,10.965784,3.02327,0,21.931569,37.885857,8.965784,0,10.965784,0,10.965784,49.874911,0,0,3.02327,8.965784,28.505035,20.346606,0,10.965784,FALSE
0,0,0,17.761644,0,10.965784,0,0,9.965784,18.761644,0,0,10.965784,0,0,17.761644,0,0,7.795859,0,9.965784,0,0,10.965784,FALSE
18.805091,0,0,24.471088,0,0,3.02327,0,15.505304,0,15.781821,8.965784,0,0,10.965784,23.344611,0,8.965784,3.02327,15.781821,10.965784,4.53952,0,8.965784,FALSE
0,0,18.024678,17.333501,0,8.380822,8.380822,0,23.70506,11.653119,0,0,8.380822,0,0,35.358179,0,0,8.380822,0,26.977357,0,0,8.380822,FALSE
0,0,0,0,0,9.965784,0,0,0,9.965784,0,0,0,0,0,9.965784,0,0,0,0,0,0,0,9.965784,FALSE
16.802286,0,8.380822,19.931569,0,26.115993,0,0,8.380822,46.047562,16.802286,0,26.115993,0,0,35.148892,0,9.965784,0,16.802286,8.380822,9.965784,10.965784,25.115993,FALSE
3.02327,0,39.956247,15.098679,0,0,3.02327,0,44.089141,10.965784,0,0,0,0,0,58.078195,0,0,3.02327,10.965784,24.742535,19.346606,0,0,FALSE
11.989054,16.316859,0,0,0,0,11.989054,0,0,0,16.316859,0,0,0,0,28.305913,0,0,28.305913,0,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
0,0,20.931569,25.142465,0,0,0,0,18.346606,27.727428,0,0,0,0,16.761644,29.31239,0,0,0,0,19.346606,26.727428,0,0,FALSE
0,9.965784,0,9.380822,0,8.643856,0,0,0,9.380822,0,18.60964,0,0,0,9.965784,0,18.024678,9.965784,0,0,0,0,18.024678,TRUE
0,7.965784,0,27.282643,9.965784,0,0,7.965784,10.965784,26.282643,0,0,18.124214,0,0,27.089998,0,0,0,7.965784,8.158429,10.965784,0,18.124214,FALSE
0,0,10.965784,16.187058,0,0,0,0,18.124214,9.028628,0,0,0,0,0,27.152842,0,0,0,0,21.396511,5.756331,0,0,FALSE
0,0,0,13.476241,0,0,0,0,5.680382,7.795859,0,0,0,0,0,13.476241,0,0,0,0,5.680382,7.795859,0,0,FALSE
10.965784,0,0,10.965784,10.965784,10.166282,10.965784,0,0,32.097851,0,0,21.132067,0,10.965784,10.965784,0,0,10.965784,0,10.965784,0,10.965784,0,FALSE
0,0,10.965784,7.643856,0,5.380822,0,0,10.965784,13.024678,0,0,0,5.380822,0,18.60964,0,0,0,0,10.965784,7.643856,0,5.380822,TRUE
15.781821,0,33.078502,5.878321,0,0,0,0,14.316859,24.639965,4.816037,10.965784,0,0,18.761644,35.977002,0,0,0,15.781821,14.316859,18.761644,0,5.878321,FALSE
0,18.761644,0,43.821894,0,0,0,18.761644,28.505035,15.316859,0,0,0,0,0,55.425108,0,7.158429,0,0,55.425108,0,0,7.158429,TRUE
10.965784,0,0,18.231129,0,0,0,10.965784,7.265345,0,0,10.965784,0,0,0,29.196913,0,0,10.965784,10.965784,7.265345,0,0,0,FALSE
23.954838,0,9.380822,21.400499,0,0,12.989054,0,24.902999,5.878321,10.965784,0,0,0,0,54.736159,0,0,12.989054,10.965784,24.902999,0,0,5.878321,FALSE
3.02327,0,0,0,7.158429,6.158429,3.02327,0,0,13.316859,0,0,13.316859,0,0,3.02327,0,0,3.02327,0,0,0,0,13.316859,TRUE
0,0,6.210897,0,0,0,0,0,6.210897,0,0,0,0,0,0,6.210897,0,0,0,0,6.210897,0,0,0,FALSE
26.064463,0,18.60964,0,0,0,0,0,18.60964,6.717857,0,19.346606,0,0,0,44.674103,0,0,9.380822,9.965784,9.965784,15.361713,0,0,FALSE
10.965784,8.965784,0,14.238082,0,0,10.965784,0,0,14.238082,0,8.965784,0,0,10.965784,23.203866,0,0,10.965784,8.965784,3.272297,10.965784,0,0,TRUE
8.380822,0,17.124214,20.346606,0,6.506353,8.380822,0,20.931569,23.045604,0,0,0,0,9.380822,36.47082,0,6.506353,8.380822,0,28.089998,15.887174,0,0,FALSE
9.965784,7.795859,0,24.852959,0,8.965784,9.965784,7.795859,0,33.818743,0,0,5.506353,8.965784,9.965784,27.142465,0,0,9.965784,0,7.795859,19.346606,0,14.472137,FALSE
0,0,0,12.954289,7.158429,7.643856,0,0,20.598145,7.158429,0,0,7.158429,0,0,12.954289,7.643856,0,0,0,8.158429,12.439715,0,7.158429,FALSE
0,15.802286,43.863137,37.648701,0,7.965784,0,0,63.28071,33.355342,0,8.643856,0,7.965784,6.380822,90.933302,0,0,8.643856,0,74.246494,14.423774,7.965784,0,FALSE
7.265345,0,0,9.965784,0,15.150209,0,0,9.965784,15.150209,0,7.265345,0,8.643856,9.965784,7.265345,0,6.506353,7.265345,0,9.965784,0,0,15.150209,FALSE
10.965784,0,8.965784,10.965784,7.158429,28.897353,0,7.158429,19.931569,28.897353,0,10.965784,10.965784,0,8.965784,29.089998,0,17.931569,0,10.965784,8.965784,18.124214,0,28.897353,FALSE
9.965784,0,16.761644,46.543519,15.722115,0,9.965784,9.965784,53.339378,15.722115,0,0,5.756331,0,9.965784,73.270947,0,0,0,16.761644,16.646166,49.828921,0,5.756331,FALSE
0,0,7.158429,12.937215,0,10.965784,0,0,4.556393,26.505035,0,0,19.346606,0,0,11.714823,0,0,0,0,11.714823,0,0,19.346606,TRUE
3.02327,9.965784,0,10.965784,10.965784,28.253497,3.02327,9.965784,10.965784,39.219281,0,0,10.965784,17.287712,10.965784,23.954838,0,0,3.02327,0,20.931569,0,10.965784,28.253497,TRUE
0,0,13.476241,28.13097,0,0,0,13.476241,19.750148,8.380822,0,0,8.380822,0,0,33.226389,0,0,0,0,21.634671,11.591719,0,8.380822,FALSE
0,0,16.60964,0,0,0,0,0,7.965784,8.643856,0,0,0,0,0,16.60964,0,0,0,0,7.965784,8.643856,0,0,FALSE
0,0,10.965784,24.874985,0,9.380822,0,0,27.196913,18.024678,0,0,0,0,18.024678,27.196913,0,0,0,0,35.840769,0,0,9.380822,FALSE
0,7.965784,35.900357,0,0,7.265345,0,7.965784,28.741927,14.423774,0,0,0,0,0,51.131486,0,0,0,7.965784,35.900357,0,0,7.265345,TRUE
0,8.380822,0,10.965784,10.965784,7.506353,0,0,0,29.437921,0,8.380822,18.472137,0,0,19.346606,0,0,8.380822,0,0,10.965784,0,18.472137,TRUE
13.989054,0,8.965784,8.158429,0,0,3.02327,0,8.965784,8.158429,0,10.965784,0,0,0,31.113268,0,0,13.989054,0,17.124214,0,0,0,FALSE
0,0,25.142465,44.151202,0,10.965784,0,0,25.142465,55.116986,0,0,0,10.965784,0,69.293667,0,0,10.965784,0,40.096754,18.231129,0,10.965784,FALSE
8.158429,7.965784,0,14.722115,0,0,0,0,8.965784,5.756331,7.965784,8.158429,0,0,0,30.846329,0,0,16.124214,0,8.965784,5.756331,0,0,FALSE
0,7.265345,0,0,0,9.380822,0,7.265345,0,9.380822,0,0,0,9.380822,0,7.265345,0,0,0,7.265345,0,0,0,9.380822,FALSE
20.931569,0,5.643856,0,6.643856,0,10.965784,0,5.643856,16.60964,0,0,6.643856,0,0,26.575425,0,0,0,0,5.643856,20.931569,0,6.643856,FALSE
8.158429,6.795859,0,26.727428,9.380822,0,0,0,16.761644,19.346606,6.795859,8.158429,0,9.380822,0,41.681716,0,0,14.954289,0,26.727428,0,0,9.380822,TRUE
3.02327,0,26.089998,0,0,0,3.02327,0,26.089998,10.965784,0,0,0,0,0,40.079052,0,0,3.02327,6.158429,19.931569,10.965784,0,0,TRUE
0,0,35.123357,12.920341,0,0,0,0,42.325841,5.717857,0,0,0,0,0,48.043698,0,0,0,0,43.504178,4.53952,0,0,TRUE
3.02327,0,0,9.965784,0,5.380822,3.02327,0,0,15.346606,0,0,0,15.346606,0,3.02327,0,0,3.02327,0,0,0,9.965784,5.380822,TRUE
0,0,22.039372,13.522178,0,0,0,0,20.80989,14.751659,0,0,0,0,10.986125,24.575425,0,0,0,15.931569,14.751659,4.878321,0,0,FALSE
0,0,5.717857,14.369326,5.756331,0,0,0,14.369326,11.474188,0,0,5.756331,0,13.513716,6.573467,0,0,0,0,14.369326,5.717857,0,5.756331,TRUE
8.643856,0,22.327497,10.965784,0,6.965784,0,0,8.965784,31.293282,0,8.643856,0,6.965784,13.361713,28.575425,0,0,8.643856,0,16.60964,16.683641,0,0,TRUE
8.94466,0,19.346606,5.506353,0,0,8.94466,0,24.852959,0,0,0,0,0,19.346606,14.451013,0,0,3.02327,0,24.852959,5.92139,0,0,TRUE
0,0,9.965784,38.863137,8.643856,0,0,8.643856,48.828921,0,0,0,0,0,0,57.472778,0,0,0,0,39.863137,17.60964,0,0,FALSE
8.380822,0,0,13.838811,0,0,0,0,7.265345,6.573467,8.380822,0,0,0,6.573467,15.646166,0,0,0,8.380822,7.265345,6.573467,0,0,TRUE
0,0,5.680382,7.265345,0,0,0,5.680382,0,7.265345,0,0,0,0,0,12.945727,0,0,0,0,5.680382,7.265345,0,0,FALSE
9.965784,0,14.176681,9.965784,0,15.346606,9.965784,0,16.346606,23.142465,0,0,9.965784,5.380822,0,34.10825,0,0,9.965784,0,16.346606,7.795859,0,15.346606,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
10.737427,0,0,5.506353,0,0,0,0,5.506353,0,10.737427,0,0,0,0,16.24378,0,0,5.92139,4.816037,5.506353,0,0,0,FALSE
0,0,16.60964,9.965784,0,0,0,0,16.60964,9.965784,0,0,0,0,0,26.575425,0,0,0,0,16.60964,9.965784,0,0,FALSE
13.989054,0,0,33.584688,0,0,3.02327,0,10.965784,22.618903,10.965784,0,0,0,0,47.573742,0,0,3.02327,10.965784,24.203866,9.380822,0,0,TRUE
6.573467,0,0,8.643856,0,8.380822,6.573467,0,0,17.024678,0,0,8.380822,0,0,15.217323,0,0,6.573467,0,0,8.643856,8.380822,0,FALSE
18.340129,0,18.931569,12.451788,0,0,3.02327,0,25.505035,13.036751,0,8.158429,0,0,10.965784,38.757701,0,0,18.340129,10.965784,6.573467,7.965784,0,5.878321,TRUE
0,8.158429,8.643856,12.352253,0,10.965784,0,0,20.996109,10.965784,0,8.158429,0,10.965784,0,29.154538,0,0,0,8.158429,20.996109,0,0,10.965784,TRUE
17.683641,0,8.965784,23.618903,22.478446,0,17.683641,0,9.380822,45.682312,0,0,11.512662,0,9.380822,51.853291,0,0,10.965784,0,32.584688,17.683641,0,11.512662,FALSE
6.717857,8.965784,0,7.380822,0,0,0,0,7.380822,6.717857,8.965784,0,0,0,0,23.064463,0,0,0,16.346606,0,6.717857,0,0,TRUE
0,0,7.265345,26.727428,0,10.965784,0,0,23.026988,21.931569,0,0,10.965784,0,10.965784,12.061204,0,10.965784,0,0,0,33.992772,0,10.965784,FALSE
0,8.643856,21.804596,0,0,5.083141,0,14.324238,16.124214,5.083141,0,0,5.083141,0,0,30.448452,0,0,0,14.802286,15.646166,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
28.575425,0,18.124214,24.203866,9.965784,0,10.965784,0,39.055782,13.238082,0,17.60964,9.965784,0,0,70.903504,0,0,28.575425,0,42.32808,0,0,9.965784,FALSE
10.965784,0,30.897353,17.309048,7.643856,0,0,0,10.965784,44.884473,0,10.965784,0,0,10.965784,55.850257,0,0,10.965784,0,48.206401,0,7.643856,0,FALSE
0,0,24.417573,19.60964,5.756331,0,0,0,35.868784,13.91476,0,0,5.756331,0,0,44.027213,0,0,0,0,38.733854,5.293359,0,5.756331,FALSE
0,0,20.401498,7.795859,0,0,0,0,0,28.197357,0,0,0,0,11.435714,16.761644,0,0,0,0,8.965784,19.231573,0,0,FALSE
0,7.265345,0,21.257108,0,0,0,7.265345,21.257108,0,0,0,0,0,0,28.522452,0,0,0,7.265345,12.876286,8.380822,0,0,FALSE
13.989054,0,19.931569,30.044555,0,0,11.989054,0,31.629517,20.346606,0,0,0,0,9.380822,54.584356,0,0,22.954838,0,27.089998,13.920341,0,0,FALSE
10.965784,0,0,23.618903,0,0,0,0,0,23.618903,0,10.965784,0,0,9.380822,25.203866,0,0,10.965784,0,14.238082,9.380822,0,0,FALSE
6.795859,0,34.733854,0,0,0,0,0,27.575425,13.954289,0,0,0,0,16.124214,25.4055,0,0,0,0,34.733854,6.795859,0,0,FALSE
0,0,8.965784,16.024678,10.965784,0,0,0,0,35.956247,0,0,0,0,18.60964,17.346606,0,0,0,0,24.990462,10.965784,0,0,TRUE
21.931569,0,0,6.573467,0,0,0,0,0,6.573467,21.931569,0,0,0,0,28.505035,0,0,0,21.931569,6.573467,0,0,0,FALSE
0,7.795859,0,4.53952,0,0,0,0,4.53952,0,7.795859,0,0,0,0,12.335379,0,0,0,7.795859,0,4.53952,0,0,TRUE
10.965784,0,23.282643,47.188069,0,0,10.965784,0,70.470712,0,0,0,0,0,0,81.436496,0,0,10.965784,0,70.470712,0,0,0,FALSE
0,0,17.124214,21.257108,0,7.158429,0,0,14.683641,30.85611,0,0,0,0,13.731896,31.807855,0,0,0,0,22.84207,15.539251,0,0,FALSE
9.965784,0,0,45.859598,0,0,9.965784,0,30.90531,14.954289,0,0,0,0,11.451788,44.373594,0,0,9.965784,0,15.061204,30.798394,0,0,FALSE
0,8.965784,29.575425,7.643856,0,0,0,0,29.575425,7.643856,0,0,0,0,9.965784,36.219281,0,0,8.965784,0,29.575425,7.643856,0,0,FALSE
0,0,0,0,0,5.380822,0,0,0,5.380822,0,0,0,5.380822,0,0,0,0,0,0,0,0,0,5.380822,FALSE
0,0,23.4795,19.744434,0,0,0,0,28.727428,14.496507,0,0,5.506353,0,5.717857,31.999725,0,0,0,0,22.618903,15.098679,0,5.506353,TRUE
0,0,0,7.643856,0,0,0,0,0,7.643856,0,0,0,0,0,7.643856,0,0,0,0,0,0,0,7.643856,FALSE
13.513716,0,0,0,0,0,0,0,0,13.513716,0,0,0,0,0,13.513716,0,0,0,0,0,13.513716,0,0,FALSE
0,0,0,27.990462,0,6.506353,0,0,8.643856,25.852959,0,0,8.380822,0,0,19.60964,0,6.506353,0,0,8.643856,17.472137,0,8.380822,FALSE
3.02327,8.158429,8.965784,4.556393,0,0,3.02327,0,4.556393,8.965784,0,8.158429,0,0,0,24.703877,0,0,11.181699,0,4.556393,8.965784,0,0,FALSE
0,0,0,30.978967,0,0,0,0,13.439715,17.539251,0,0,0,0,0,30.978967,0,0,0,0,15.217323,15.761644,0,0,FALSE
19.60964,0,0,20.33511,0,0,0,0,13.761644,6.573467,19.60964,0,0,0,6.573467,33.371284,0,0,0,19.60964,8.965784,11.369326,0,0,FALSE
9.965784,0,0,4.795859,0,0,0,0,4.795859,0,0,9.965784,0,0,0,14.761644,0,0,9.965784,0,0,4.795859,0,0,FALSE
0,9.965784,9.965784,4.878321,0,0,0,0,14.844106,0,0,9.965784,0,0,4.878321,19.931569,0,0,9.965784,0,9.965784,4.878321,0,0,FALSE
0,7.965784,18.472137,36.275172,10.965784,15.150209,0,18.931569,35.703266,34.194252,0,0,28.437921,7.265345,7.506353,45.619468,0,0,0,7.965784,20.931569,24.228468,7.265345,28.437921,FALSE
0,0,0,27.505035,0,10.965784,0,0,18.124214,20.346606,0,0,10.965784,0,0,27.505035,0,0,0,0,18.124214,9.380822,0,10.965784,FALSE
10.965784,0,41.764179,17.589156,0,0,0,0,38.541786,20.811548,0,10.965784,0,0,0,70.319119,0,0,10.965784,0,44.679154,14.674181,0,0,FALSE
0,0,9.380822,15.722115,0,5.083141,0,0,19.346606,10.839472,0,0,5.083141,0,9.965784,15.137153,0,0,0,0,19.346606,5.756331,0,0,FALSE
3.02327,0,14.954289,0,0,0,3.02327,0,7.795859,7.158429,0,0,0,0,0,17.977558,0,0,3.02327,0,14.954289,0,0,0,FALSE
10.965784,0,8.965784,54.21539,8.965784,9.380822,10.965784,0,42.249605,39.278175,0,0,18.346606,0,0,74.146958,0,0,10.965784,0,33.868784,29.31239,8.965784,9.380822,FALSE
21.816535,8.158429,0,11.653119,0,0,0,0,0,25.088833,8.380822,8.158429,0,0,0,41.628084,0,0,0,16.539251,11.653119,13.435714,0,0,FALSE
16.346606,0,0,23.80989,0,0,0,0,4.878321,18.931569,16.346606,0,0,0,4.878321,35.278175,0,0,8.965784,7.380822,0,14.844106,0,8.965784,FALSE
0,0,0,17.124214,0,0,8.965784,0,0,8.158429,0,0,0,0,0,17.124214,0,0,0,0,0,17.124214,0,0,FALSE
9.965784,0,6.158429,8.380822,0,0,9.965784,0,14.539251,0,0,0,0,0,0,24.505035,0,0,9.965784,6.158429,8.380822,0,0,0,FALSE
0,0,0,36.653684,0,0,0,0,19.931569,16.722115,0,0,0,0,0,36.653684,0,0,0,0,19.931569,16.722115,0,0,FALSE
14.196859,0,0,18.931569,0,0,0,0,8.965784,9.965784,4.816037,9.380822,0,0,9.965784,23.162643,0,0,9.380822,4.816037,8.965784,9.965784,0,0,FALSE
7.643856,0,5.717857,0,0,0,0,0,0,5.717857,7.643856,0,0,0,0,13.361713,0,0,0,7.643856,5.717857,0,0,0,FALSE
0,0,7.643856,26.687899,0,5.380822,0,0,0,39.712577,0,0,10.965784,5.380822,7.643856,15.722115,0,0,9.965784,0,7.643856,5.756331,0,16.346606,FALSE
0,8.965784,9.965784,10.965784,0,9.380822,8.965784,0,9.965784,20.346606,0,0,9.380822,0,0,9.965784,8.965784,10.965784,0,8.965784,9.965784,10.965784,0,9.380822,FALSE
9.965784,10.965784,7.506353,34.523287,0,8.380822,0,10.965784,32.648818,17.761644,9.965784,0,8.380822,0,29.727428,33.233781,0,0,0,9.965784,38.818743,14.176681,8.380822,0,FALSE
6.795859,0,14.60964,10.965784,0,0,0,0,25.575425,6.795859,0,0,0,0,10.965784,21.4055,0,0,0,0,25.575425,6.795859,0,0,FALSE
6.717857,0,8.380822,15.287712,0,0,0,0,15.024678,15.361713,0,0,0,0,0,30.386391,0,0,0,0,15.024678,15.361713,0,0,FALSE
10.965784,0,0,8.965784,0,0,0,0,8.965784,10.965784,0,0,0,0,0,19.931569,0,0,10.965784,0,8.965784,0,0,0,FALSE
0,0,0,20.400499,0,0,0,0,4.556393,15.844106,0,0,0,0,0,20.400499,0,0,0,0,4.556393,9.965784,0,5.878321,FALSE
15.60964,0,7.506353,25.347183,0,0,8.965784,0,17.703327,21.794065,0,0,0,0,0,48.463176,0,0,8.965784,0,25.20968,6.643856,0,7.643856,FALSE
0,9.965784,17.539251,0,0,0,0,0,6.573467,10.965784,0,9.965784,0,0,10.965784,16.539251,0,0,9.965784,0,6.573467,10.965784,0,0,FALSE
10.965784,0,0,45.089141,0,0,0,0,16.098679,28.990462,10.965784,0,0,0,0,46.674103,0,9.380822,21.931569,0,16.098679,8.643856,0,9.380822,FALSE
6.965784,0,14.539251,10.965784,0,5.083141,0,0,25.505035,12.048926,0,0,5.083141,0,0,32.47082,0,0,6.965784,7.965784,17.539251,0,0,0,TRUE
10.965784,0,16.844106,12.522178,0,0,0,0,4.878321,24.487962,0,10.965784,0,0,4.878321,35.453746,0,0,0,10.965784,7.643856,21.722427,0,0,TRUE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
3.02327,0,0,20.931569,0,0,3.02327,0,0,20.931569,0,0,0,0,10.965784,12.989054,0,0,3.02327,0,0,20.931569,0,0,TRUE
0,7.265345,8.380822,18.231129,0,0,0,7.265345,19.346606,7.265345,0,0,0,0,0,33.877295,0,0,0,7.265345,19.346606,7.265345,0,0,FALSE
0,0,14.098679,0,0,0,0,0,0,14.098679,0,0,0,0,0,14.098679,0,0,0,0,14.098679,0,0,0,TRUE
0,0,0,19.60964,0,0,0,0,10.965784,8.643856,0,0,0,0,8.643856,10.965784,0,0,0,0,10.965784,8.643856,0,0,TRUE
0,8.643856,12.802286,9.095913,0,0,0,0,14.739769,7.158429,8.643856,0,0,0,0,30.542055,0,0,0,8.643856,10.20025,11.697949,0,0,TRUE
0,6.795859,19.401498,15.439715,0,0,0,0,14.761644,20.07957,6.795859,0,0,0,20.07957,21.557503,0,0,6.795859,0,23.4055,11.435714,0,0,FALSE
4.816037,0,20.931569,5.878321,5.756331,0,0,0,10.965784,21.600437,4.816037,0,5.756331,0,10.965784,20.660143,0,0,0,4.816037,26.80989,0,0,5.756331,TRUE
0,0,0,13.238082,0,5.083141,0,0,9.965784,8.355439,0,0,5.083141,0,0,13.238082,0,0,0,0,13.238082,0,0,0,FALSE
0,0,0,27.727428,0,9.380822,0,0,27.727428,9.380822,0,0,0,9.380822,7.795859,19.931569,0,0,0,0,16.761644,10.965784,0,9.380822,FALSE
0,0,0,4.556393,0,0,0,0,4.556393,0,0,0,0,0,0,4.556393,0,0,0,0,4.556393,0,0,0,TRUE
13.259143,10.965784,13.60964,30.575425,0,7.158429,6.380822,10.965784,22.253497,40.055782,0,6.878321,10.965784,0,7.158429,68.409993,0,0,24.224928,0,33.219281,10.965784,0,10.965784,TRUE
0,0,0,19.124214,0,0,0,0,19.124214,0,0,0,0,0,8.158429,10.965784,0,0,0,0,19.124214,0,0,0,TRUE
18.825555,0,7.158429,0,0,0,3.02327,0,0,7.158429,7.643856,8.158429,0,0,0,25.983985,0,0,3.02327,15.802286,7.158429,0,0,0,FALSE
10.965784,0,9.965784,19.931569,0,10.965784,0,0,29.897353,21.931569,0,0,10.965784,0,19.931569,20.931569,0,0,0,0,19.931569,20.931569,10.965784,0,FALSE
0,7.380822,0,19.261635,0,0,0,0,13.505304,5.756331,0,7.380822,0,0,0,26.642457,0,0,7.380822,0,8.965784,10.29585,0,0,FALSE
9.965784,0,15.954289,13.876286,0,0,9.965784,0,21.672145,8.158429,0,0,0,0,0,39.796359,0,0,9.965784,0,21.672145,8.158429,0,0,FALSE
0,0,18.346606,10.965784,0,10.965784,0,0,29.31239,10.965784,0,0,0,0,10.965784,18.346606,10.965784,0,0,9.965784,8.380822,21.931569,0,0,FALSE
0,8.965784,7.643856,25.31239,0,0,8.965784,0,7.965784,24.990462,0,0,0,0,7.643856,25.31239,8.965784,0,0,8.965784,15.60964,17.346606,0,0,TRUE
0,0,0,14.176681,0,0,0,0,14.176681,0,0,0,0,0,6.380822,7.795859,0,0,0,0,14.176681,0,0,0,TRUE
0,7.265345,18.346606,32.331756,0,17.931569,0,7.265345,36.541209,32.068721,0,0,0,0,17.931569,57.943706,0,0,0,7.265345,44.922031,5.756331,0,17.931569,FALSE
0,0,0,19.346606,0,10.965784,0,0,19.346606,10.965784,0,0,10.965784,0,0,19.346606,0,0,0,0,9.380822,9.965784,0,10.965784,FALSE
0,0,16.024678,27.990462,0,0,0,0,44.01514,0,0,0,0,0,9.965784,34.049356,0,0,0,0,44.01514,0,0,0,FALSE
14.802286,0,0,26.990462,0,9.965784,0,0,18.346606,25.253497,0,8.158429,9.965784,0,0,41.792748,0,0,8.158429,0,17.024678,16.60964,0,9.965784,FALSE
0,0,0,7.058894,0,7.158429,0,0,7.058894,7.158429,0,0,0,0,7.158429,7.058894,0,0,0,0,7.058894,0,0,0,FALSE
6.04654,0,10.965784,24.639965,0,8.380822,6.04654,0,18.761644,25.224928,0,0,0,0,0,41.652289,0,8.380822,6.04654,0,24.639965,10.965784,0,8.380822,TRUE
20.931569,0,6.107803,20.931569,7.158429,8.965784,0,0,20.931569,22.232017,0,20.931569,7.158429,0,6.107803,41.863137,0,8.965784,9.965784,10.965784,27.039372,8.965784,0,7.158429,FALSE
7.643856,0,10.965784,16.939525,10.965784,5.083141,0,10.965784,27.90531,5.083141,7.643856,0,5.083141,0,4.878321,41.636629,0,0,0,7.643856,18.231129,20.639965,0,0,FALSE
0,0,0,18.074583,5.756331,0,0,0,7.158429,16.672484,0,0,5.756331,0,0,18.074583,0,0,0,0,10.430727,7.643856,0,5.756331,TRUE
0,0,7.643856,17.287712,0,0,0,0,7.643856,17.287712,0,0,0,0,17.287712,7.643856,0,0,0,0,7.643856,17.287712,0,0,FALSE
6.506353,0,0,20.346606,0,0,6.506353,0,10.965784,9.380822,0,0,0,0,0,26.852959,0,0,6.506353,0,10.965784,9.380822,0,0,FALSE
5.92139,0,0,16.472137,0,0,0,0,10.965784,5.506353,5.92139,0,5.506353,0,0,16.887174,0,0,5.92139,0,10.965784,0,0,5.506353,TRUE
12.989054,0,8.380822,0,0,0,12.989054,0,8.380822,0,0,0,0,0,0,21.369876,0,0,3.02327,8.380822,0,9.965784,0,0,TRUE
8.965784,7.265345,9.965784,16.844106,0,6.506353,0,18.231129,9.965784,12.384674,8.965784,0,0,0,0,43.041019,0,6.506353,0,16.231129,26.80989,6.506353,0,0,FALSE
0,0,17.60964,29.999725,0,0,0,0,15.761644,31.847722,0,0,0,0,17.60964,29.999725,0,0,0,0,36.643581,0,0,10.965784,TRUE
9.965784,0,18.60964,18.124214,0,13.591719,0,0,26.76807,23.557503,0,9.965784,13.591719,0,0,46.699638,0,0,9.965784,0,19.60964,17.124214,13.591719,0,FALSE
0,13.591719,0,24.518286,0,8.380822,0,0,24.518286,8.380822,13.591719,0,8.380822,0,9.756643,28.353362,0,0,13.591719,0,14.761644,9.756643,8.380822,0,TRUE
0,0,16.761644,21.931569,0,9.380822,0,8.965784,7.795859,31.31239,0,0,0,0,7.795859,30.897353,0,9.380822,0,8.965784,7.795859,21.931569,0,9.380822,FALSE
0,0,16.844106,10.965784,0,0,0,0,16.844106,20.931569,0,0,9.965784,0,9.965784,17.844106,0,0,0,0,16.844106,10.965784,0,9.965784,FALSE
17.287712,0,10.965784,18.346606,0,8.158429,0,0,18.346606,8.158429,28.253497,0,0,0,0,46.600103,0,8.158429,0,25.668534,10.965784,18.124214,0,0,FALSE
0,9.380822,10.965784,22.880545,0,0,0,0,17.124214,16.722115,9.380822,0,0,0,0,43.227151,0,0,9.380822,0,28.089998,5.756331,0,0,TRUE
24.954838,0,40.693212,19.346606,0,0,3.02327,0,27.142465,43.863137,10.965784,0,0,0,10.965784,74.028872,0,0,3.02327,30.31239,40.693212,10.965784,0,0,FALSE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
6.506353,0,24.4795,22.33511,0,7.380822,6.506353,7.795859,24.920073,21.4795,0,0,15.761644,0,10.965784,33.974357,0,0,6.506353,0,32.63793,5.795859,0,15.761644,FALSE
9.965784,0,0,0,0,8.965784,9.965784,0,0,8.965784,0,0,8.965784,0,0,9.965784,0,0,9.965784,0,0,0,0,8.965784,FALSE
